frame,left_opening,right_opening
318,32.00,34.00
319,20.00,19.00
320,18.00,19.00
321,22.00,21.00
322,29.00,26.55
323,31.00,32.00
324,32.00,35.00
325,34.00,37.00
326,33.00,37.00
327,33.50,38.00
328,34.00,39.00
329,33.00,40.00
330,34.00,41.00
331,36.00,39.00
332,37.00,39.00
333,33.00,42.00
334,34.00,42.00
335,37.00,43.00
336,35.00,40.00
337,36.00,40.00
338,35.00,42.00
339,36.00,42.00
340,35.00,39.20
341,35.00,42.00
342,35.00,42.00
343,35.00,41.00
344,35.00,40.00
345,35.00,40.00
346,37.00,40.00
347,38.00,39.00
348,33.00,41.00
349,33.00,40.45
350,34.00,40.00
351,35.00,40.00
352,34.00,42.00
353,34.00,42.00
354,34.00,39.00
355,34.00,39.50
356,34.00,38.00
357,33.00,41.00
358,37.00,39.00
359,34.00,39.95
360,33.00,42.00
361,36.00,40.00
362,34.00,41.00
363,33.00,41.00
364,37.00,43.00
365,37.00,40.00
366,35.00,40.00
367,34.00,42.00
368,36.00,42.00
369,36.00,43.00
370,34.00,40.00
371,34.00,43.00
372,35.00,44.00
373,36.00,42.00
374,35.00,43.00
375,36.00,41.00
376,36.00,43.00
377,35.00,41.00
378,38.00,41.00
379,38.00,41.00
380,39.00,41.00
381,39.00,40.00
382,36.00,41.00
383,38.00,40.00
384,38.00,40.00
385,38.00,41.00
386,36.00,41.00
387,39.00,41.00
388,38.00,42.00
389,40.00,41.00
390,39.00,42.00
391,39.00,42.00
392,39.00,41.00
393,39.00,41.00
394,36.00,41.00
395,39.00,41.00
396,39.00,39.00
397,39.00,41.00
398,39.00,40.00
399,38.00,41.00
400,38.00,40.55
401,38.00,41.00
402,39.00,41.00
403,39.00,40.65
404,39.00,42.00
405,38.00,42.00
406,38.00,42.00
407,37.00,44.00
408,38.00,41.50
409,36.00,41.00
410,38.00,41.00
411,36.00,43.00
412,38.00,42.00
413,36.00,41.00
414,36.00,41.00
415,37.00,41.00
416,37.00,41.00
417,37.00,41.00
418,37.00,41.00
419,35.00,41.00
420,37.60,41.00
421,36.70,41.00
422,37.00,40.00
423,36.00,41.00
424,37.35,40.00
425,36.00,40.00
426,37.00,40.00
427,37.30,40.60
428,36.10,43.00
429,37.00,41.00
430,38.00,40.00
431,38.00,39.00
432,37.00,42.00
433,35.00,40.00
434,37.00,42.00
435,37.65,40.00
436,38.00,42.00
437,34.00,40.00
438,35.00,41.00
439,34.00,43.00
440,36.00,41.00
441,36.00,41.00
442,37.00,40.00
443,37.00,40.00
444,37.00,40.00
445,37.00,39.00
446,35.00,39.00
447,35.00,40.00
448,34.00,40.00
449,37.00,42.00
450,37.00,42.00
451,35.00,40.00
452,37.55,40.00
453,37.00,40.00
454,32.00,37.00
455,20.00,21.00
456,14.00,20.00
457,17.00,21.00
458,20.00,22.00
459,24.00,26.00
460,29.00,32.00
461,32.00,34.00
462,33.00,36.00
463,34.00,38.00
464,35.00,39.00
465,35.85,39.00
466,32.00,38.00
467,33.00,39.00
468,24.00,30.00
469,14.00,20.00
470,19.00,19.00
471,14.60,20.00
472,17.00,23.00
473,21.00,29.00
474,28.00,33.00
475,31.00,36.10
476,33.00,38.00
477,34.00,40.00
478,34.00,38.00
479,32.40,39.00
480,37.00,39.00
481,33.00,40.00
482,37.00,39.00
483,35.00,41.00
484,37.00,39.10
485,38.00,41.00
486,34.00,39.00
487,20.55,25.00
488,12.00,22.00
489,13.00,22.00
490,20.00,25.00
491,25.00,31.00
492,29.00,33.00
493,31.20,36.00
494,33.00,37.00
495,34.00,38.00
496,32.70,37.00
497,34.00,38.00
498,34.00,40.00
499,33.00,38.00
500,34.00,42.00
501,34.35,40.95
502,31.00,38.00
503,35.00,38.00
504,31.00,39.00
505,34.00,40.00
506,36.00,40.00
507,36.00,39.00
508,36.00,39.00
509,36.00,38.10
510,35.00,39.00
511,31.00,39.00
512,35.00,39.00
513,36.00,39.00
514,36.05,42.00
515,37.00,42.00
516,33.00,40.00
517,34.00,39.00
518,34.00,42.00
519,34.00,40.00
520,32.00,39.00
521,37.00,41.00
522,33.00,42.00
523,33.00,40.00
524,33.00,40.00
525,35.00,43.00
526,35.00,40.00
527,35.00,39.00
528,35.00,40.00
529,36.00,43.00
530,36.00,40.00
531,36.00,40.00
532,37.00,40.00
533,37.00,40.00
534,37.00,40.00
535,37.00,40.00
536,37.00,40.00
537,37.00,41.00
538,38.00,40.00
539,36.00,40.00
540,34.00,41.00
541,29.00,35.00
542,18.00,22.00
543,19.00,22.00
544,19.00,22.00
545,24.00,27.00
546,28.00,30.00
547,32.00,34.00
548,33.00,35.50
549,33.20,35.00
550,31.00,37.00
551,34.00,40.00
552,35.00,38.00
553,33.00,39.00
554,33.40,39.00
