frame,left_opening,right_opening
0,26.00,26.00
1,27.00,26.00
2,31.00,26.00
3,34.00,27.00
4,33.00,27.00
5,34.00,27.00
6,35.00,27.60
7,30.00,27.00
8,31.00,27.00
9,30.00,28.00
10,30.00,28.00
11,29.00,28.00
12,35.00,29.00
13,33.00,28.00
14,30.00,29.00
15,31.00,29.00
16,28.00,29.00
17,31.65,29.20
18,33.00,30.00
19,27.00,33.00
20,30.30,29.00
21,28.00,34.00
22,33.00,29.00
23,28.00,37.00
24,28.00,34.00
25,38.00,30.00
26,29.00,35.00
27,28.00,36.00
28,29.00,35.00
29,28.00,33.00
30,28.00,33.00
31,29.00,33.00
32,30.00,30.00
33,29.00,30.00
34,28.00,29.00
35,30.90,30.00
36,28.00,29.00
37,28.00,29.00
38,29.00,33.00
39,28.00,36.00
40,30.00,30.00
41,29.00,31.00
42,30.00,31.00
43,30.00,32.00
44,30.00,31.00
45,31.00,38.00
46,29.00,31.00
47,30.00,31.00
48,30.00,32.00
49,34.00,32.00
50,30.00,30.00
51,34.00,31.00
52,32.00,31.00
53,30.00,31.00
54,33.00,31.00
55,32.00,31.00
56,32.00,30.00
57,31.00,30.00
58,33.95,29.00
59,29.00,36.00
60,35.00,37.00
61,36.00,36.00
62,38.00,35.50
63,37.00,35.00
64,37.00,35.00
65,29.00,36.00
66,38.00,34.00
67,37.00,31.00
68,37.00,31.00
69,38.00,31.00
70,37.00,30.65
71,37.00,30.00
72,37.00,35.00
73,35.00,35.00
74,32.00,31.00
75,34.00,38.00
76,33.00,31.00
77,31.00,30.00
78,35.40,37.00
79,36.00,28.00
80,34.00,38.00
81,37.00,36.00
82,30.00,29.00
83,37.00,33.00
84,37.00,39.55
85,37.00,37.00
86,38.00,34.70
87,33.00,34.00
88,35.00,30.00
89,30.00,37.00
90,37.00,33.00
91,30.00,37.00
92,38.00,32.00
93,36.00,32.00
94,29.00,32.00
95,32.00,32.00
96,30.00,32.00
97,30.00,32.00
98,29.00,29.25
99,32.00,37.00
100,29.00,34.65
101,30.00,31.00
102,31.00,29.00
103,38.00,30.00
104,31.00,36.00
105,29.00,30.00
106,28.00,30.00
107,35.00,35.00
108,29.00,27.00
109,33.00,31.00
110,30.00,37.00
111,34.00,40.00
112,35.00,35.00
113,34.00,37.00
114,31.00,38.00
115,33.00,31.00
116,29.00,30.00
117,29.00,36.00
118,29.00,36.00
119,29.00,39.00
120,30.00,34.00
121,29.75,37.00
122,30.00,39.00
123,29.00,38.00
124,30.00,32.00
125,31.00,32.00
126,31.00,30.00
127,32.00,33.00
128,31.00,31.00
129,31.65,32.00
130,32.00,33.00
131,33.00,35.00
132,33.00,38.00
133,34.00,39.00
134,35.00,36.00
135,37.00,31.00
136,33.00,32.00
137,31.00,39.65
138,30.05,31.00
139,36.00,31.00
140,30.00,36.00
141,36.25,30.00
142,37.00,30.00
143,33.00,39.00
144,32.00,39.00
145,33.00,35.00
146,31.00,35.00
147,32.00,35.00
148,32.00,37.00
149,32.00,31.00
150,30.00,31.00
151,30.00,32.00
152,30.00,32.00
153,30.00,30.00
154,32.00,32.00
155,37.00,36.00
156,38.25,35.00
157,38.00,32.00
158,30.00,38.35
159,31.00,35.00
160,29.00,34.00
161,40.00,35.00
162,31.00,33.00
163,31.00,33.00
164,30.00,32.00
