frame,left_opening,right_opening
318,55.00,51.00
319,54.00,52.00
320,56.00,55.00
321,57.00,55.00
322,56.70,54.00
323,56.00,55.00
324,56.00,55.00
325,55.00,56.00
326,57.00,57.00
327,26.00,22.00
328,32.00,38.00
329,44.00,50.00
330,48.00,49.00
331,50.00,53.00
332,51.00,52.00
333,54.00,54.00
334,53.80,54.00
335,54.00,54.00
336,52.00,53.00
337,57.00,55.00
338,53.00,54.00
339,56.00,56.00
340,54.00,54.00
341,55.00,54.00
342,54.00,55.00
343,53.85,56.00
344,56.00,53.00
345,55.00,55.00
346,56.00,56.00
347,55.00,55.00
348,59.00,57.00
349,57.95,56.00
350,54.00,57.00
351,55.00,56.00
352,56.00,57.00
353,57.00,57.00
354,56.00,57.00
355,54.00,50.00
356,17.00,22.00
357,42.00,49.00
358,40.00,50.00
359,55.00,52.00
360,54.00,53.00
361,54.00,54.00
362,55.00,54.00
363,56.00,55.00
364,57.00,55.00
365,57.00,54.00
366,56.00,56.00
367,57.65,54.00
368,58.00,55.00
369,57.00,57.00
370,58.00,57.00
371,58.00,55.00
372,58.00,57.00
373,60.00,56.00
374,59.00,56.00
375,56.00,56.00
376,59.00,56.00
377,58.00,56.00
378,59.00,56.00
379,59.40,56.00
380,59.00,58.00
381,26.00,23.00
382,31.00,37.00
383,48.00,48.00
384,52.00,52.00
385,50.00,53.00
386,55.00,53.00
387,53.00,55.00
388,52.00,55.00
389,56.00,52.00
390,55.00,55.00
391,57.00,56.00
392,56.00,57.00
393,55.00,55.00
394,56.00,56.00
395,56.00,56.00
396,57.00,56.00
397,58.00,54.00
398,57.00,57.00
399,57.00,56.00
400,57.00,56.00
401,57.00,55.00
402,57.00,56.00
403,56.00,56.00
404,54.00,56.00
405,56.00,56.00
406,58.00,54.00
407,59.00,57.00
408,59.00,58.00
409,59.00,58.00
410,58.00,56.00
411,58.00,56.00
412,59.00,59.00
413,59.40,59.00
414,59.00,60.00
415,60.00,61.00
416,59.00,58.00
