frame,left_opening,right_opening
318,20.05,36.00
319,36.35,25.00
320,47.00,37.00
321,53.00,42.00
322,56.00,46.00
323,58.00,50.00
324,60.00,51.00
325,61.00,52.00
326,61.00,54.00
327,62.00,53.00
328,62.00,54.00
329,62.00,54.00
330,62.00,54.00
331,61.00,54.00
332,61.00,54.00
333,61.00,54.00
334,61.00,54.00
335,61.00,54.00
336,61.00,54.00
337,61.00,55.00
338,61.00,55.00
339,61.00,55.55
340,61.00,56.00
341,61.00,56.00
342,62.00,56.00
343,62.00,56.00
344,62.00,56.00
345,62.00,56.00
346,61.00,56.00
347,60.00,53.00
348,34.00,28.00
349,21.00,44.00
350,20.00,43.00
351,33.00,22.35
352,44.00,36.00
353,53.00,43.00
354,57.00,48.00
355,61.00,51.00
356,60.65,54.00
357,61.00,55.00
358,62.00,56.00
359,62.00,56.00
360,64.00,57.00
361,63.00,56.00
362,64.00,58.00
363,64.00,57.00
364,64.00,57.00
365,63.00,57.00
366,63.00,58.00
367,63.00,59.00
368,63.00,58.00
369,63.00,57.00
370,63.00,58.00
371,62.00,58.00
372,63.00,58.00
373,63.00,58.00
374,65.00,58.00
375,62.85,59.00
376,64.00,57.00
377,62.00,59.00
378,63.00,58.00
379,63.00,57.00
380,63.00,58.00
381,63.00,60.00
382,62.60,58.00
383,62.00,58.00
384,63.00,57.00
385,53.00,46.00
386,23.00,15.00
387,20.00,44.00
388,21.00,46.00
389,21.00,45.00
390,20.00,42.00
391,27.00,17.00
392,37.00,26.00
393,45.00,35.00
394,50.00,40.00
395,53.00,45.00
396,55.00,47.00
397,56.00,48.00
398,58.00,50.00
399,58.00,51.00
400,59.00,52.00
401,61.00,52.00
402,60.00,52.00
403,60.00,53.00
404,59.00,53.00
405,59.00,53.00
406,60.00,53.00
407,60.00,54.00
408,60.00,54.00
409,60.00,55.00
410,62.00,55.00
411,62.00,55.00
412,59.00,55.00
413,61.00,55.00
414,60.00,55.00
415,56.00,50.00
416,34.00,27.00
417,19.00,42.00
418,19.00,41.00
419,24.00,18.00
420,34.00,23.00
421,43.00,34.00
422,49.00,39.00
423,53.00,44.75
424,55.00,46.00
425,57.00,50.00
426,59.00,51.00
427,59.00,52.00
428,59.00,52.00
429,58.00,53.00
430,60.00,54.00
431,59.00,54.35
432,60.00,55.55
433,60.00,56.00
434,60.10,57.00
435,61.00,58.00
436,60.20,58.00
437,61.00,58.00
438,62.00,58.00
439,62.00,58.00
440,61.00,57.00
441,62.00,57.00
442,61.00,57.00
443,63.00,57.00
444,62.00,57.00
445,60.00,56.00
446,47.00,42.00
447,20.00,23.00
448,20.00,45.00
449,19.00,44.00
450,23.00,16.00
451,35.00,21.00
452,44.00,32.00
453,50.00,39.00
454,52.00,43.00
455,55.20,46.00
456,56.00,50.00
457,57.00,51.00
458,58.00,52.00
459,59.00,53.00
460,58.00,53.00
461,60.00,53.00
462,60.00,53.00
463,60.00,54.00
464,60.00,54.00
465,61.00,55.35
466,62.00,55.00
467,61.00,55.00
468,62.00,56.00
469,61.00,57.00
470,61.00,58.00
471,61.00,57.00
472,61.00,57.00
473,62.00,58.00
474,62.00,57.00
475,61.00,57.00
476,61.00,56.00
477,61.00,57.00
478,62.00,58.00
479,62.00,58.00
480,62.00,58.00
481,62.00,59.00
482,61.00,58.00
483,62.00,59.00
484,62.00,58.00
485,62.00,58.00
486,62.00,58.00
487,63.00,58.00
488,63.00,59.00
489,63.00,58.85
490,63.00,59.00
491,62.00,58.00
492,63.00,59.00
493,63.00,59.85
494,62.55,59.00
495,63.00,59.00
496,63.00,59.00
497,63.00,59.00
498,63.00,59.00
499,62.00,58.00
500,63.00,59.00
501,63.00,59.00
502,62.00,58.00
503,63.00,59.00
504,63.00,58.00
505,63.00,57.00
506,63.00,59.00
507,63.00,60.00
508,63.00,59.00
509,64.00,59.00
510,63.00,59.75
511,63.00,60.00
512,64.00,60.00
513,63.00,58.00
514,64.00,59.00
515,58.90,54.00
516,20.00,20.00
517,22.00,45.00
518,21.00,44.00
519,20.00,36.45
520,32.00,23.05
521,43.00,36.00
522,50.00,43.00
523,55.00,48.00
524,57.35,51.00
525,58.85,53.00
526,59.00,54.00
527,61.00,55.00
528,60.00,54.00
529,58.00,53.00
530,37.00,37.00
531,20.00,41.00
532,24.00,45.00
533,24.00,44.75
534,23.00,44.00
535,23.00,43.00
536,23.00,42.00
537,17.00,19.00
538,28.00,18.05
539,44.00,34.00
540,52.00,44.00
541,56.00,49.00
542,59.00,51.00
543,59.00,51.05
544,59.95,53.00
545,61.00,54.00
546,61.00,53.95
547,61.00,54.00
548,62.00,55.35
549,62.00,56.00
550,62.00,57.00
551,62.00,56.00
552,62.00,55.00
553,62.00,56.00
554,62.00,57.00
555,63.00,56.00
556,63.00,56.00
557,63.00,57.00
558,63.00,56.00
559,63.00,57.00
560,63.00,58.00
561,64.00,57.00
562,64.00,59.00
563,64.00,58.00
564,63.00,57.00
565,62.00,55.00
566,27.00,25.85
567,19.00,42.00
568,21.00,19.00
569,35.00,26.00
570,45.00,37.50
571,50.00,43.00
572,54.00,46.00
573,57.00,49.00
574,58.00,52.00
575,59.00,52.00
576,60.00,53.00
577,60.00,53.00
578,61.00,53.00
579,60.00,54.00
580,61.00,55.00
581,61.00,56.00
582,62.00,57.00
583,63.00,57.00
584,63.00,57.00
585,63.00,56.00
586,61.00,56.00
587,61.00,57.00
588,61.00,57.00
589,63.00,57.00
590,61.00,58.00
591,63.00,57.00
592,63.00,56.00
593,62.00,57.00
594,62.00,58.00
595,64.00,56.00
596,63.00,57.00
597,63.00,57.00
598,62.00,58.00
599,62.00,57.00
600,62.00,58.00
601,63.00,57.75
602,62.00,57.00
603,63.00,57.00
604,63.00,59.00
605,62.00,58.00
606,63.00,59.00
607,61.00,57.00
608,63.00,57.00
609,61.00,57.00
610,62.00,57.00
611,63.00,57.00
612,61.00,57.00
613,64.00,58.00
614,61.00,58.00
615,62.00,58.00
616,64.00,58.00
617,61.00,58.00
618,61.00,57.00
619,61.00,57.00
620,62.00,58.00
621,60.00,58.00
622,62.00,57.00
623,60.00,57.00
624,60.00,57.00
625,63.00,57.00
626,60.00,57.00
627,61.00,56.05
628,61.00,57.00
629,62.00,56.00
630,62.00,57.00
631,62.00,57.00
632,59.00,54.00
633,29.00,23.00
634,18.00,42.00
635,19.00,43.00
636,26.00,17.00
637,37.30,26.00
638,45.00,36.00
639,50.00,43.00
640,54.00,48.00
641,55.00,50.00
642,58.00,51.00
643,58.00,52.00
644,59.00,53.00
645,60.00,53.00
646,58.00,53.00
647,59.00,54.00
648,60.00,53.00
649,60.00,54.00
650,61.00,54.00
651,61.00,56.00
652,62.00,55.00
653,62.00,56.00
654,62.00,55.00
655,62.00,55.40
656,61.00,57.00
657,62.00,57.00
658,61.00,57.00
659,61.20,57.00
660,61.00,56.00
661,61.00,56.00
662,61.00,56.00
663,61.00,56.00
664,62.00,56.00
665,61.00,56.00
666,62.00,56.00
667,62.00,57.00
668,61.00,57.00
669,61.00,56.00
670,61.00,56.00
671,62.00,56.00
672,61.25,56.00
673,62.00,56.00
674,62.00,56.00
675,62.00,56.00
676,62.00,56.00
677,62.00,56.00
678,62.00,56.00
679,55.00,51.00
680,20.00,38.00
681,21.00,45.00
682,21.00,45.00
683,19.00,41.00
684,31.00,23.00
685,42.00,32.00
686,47.00,38.00
687,51.00,43.00
688,52.00,45.00
689,55.00,47.00
