frame,left_opening,right_opening
318,30.00,33.00
319,30.95,33.00
320,32.00,33.00
321,34.00,32.00
322,34.00,31.00
323,32.00,33.00
324,30.00,33.00
325,34.00,33.00
326,33.00,32.00
327,35.00,33.00
328,34.00,34.00
329,35.00,34.00
330,33.00,35.00
331,34.00,35.00
332,34.00,34.00
333,31.00,35.00
334,33.00,35.15
335,30.00,32.00
336,11.00,18.00
337,14.00,14.00
338,13.00,14.00
339,13.00,19.00
340,19.00,24.00
341,24.00,28.85
342,25.00,29.00
343,27.00,32.00
344,31.00,33.00
345,29.00,33.00
346,28.00,34.00
347,29.00,34.00
348,30.00,34.00
349,31.00,34.00
350,32.00,34.00
351,31.00,34.00
352,31.00,34.00
353,30.00,33.00
354,28.00,33.00
355,29.00,33.00
356,29.00,32.00
357,29.00,31.95
358,29.00,34.00
359,30.00,33.00
360,31.45,33.00
361,32.00,33.00
362,32.00,33.00
363,31.00,32.00
364,30.00,34.00
365,30.00,32.00
366,30.00,31.00
367,30.00,30.00
368,30.00,31.00
369,30.00,31.00
370,30.00,32.00
371,31.00,30.00
372,31.00,32.00
373,30.00,33.00
374,30.00,31.00
375,30.00,32.00
376,30.00,30.00
377,30.00,31.00
378,30.00,32.00
379,29.00,33.00
380,30.00,31.00
381,30.00,32.00
382,30.00,32.00
383,29.00,30.00
384,27.00,29.00
385,29.00,30.00
386,28.00,32.00
387,29.00,35.00
388,30.00,34.00
389,30.00,34.00
390,30.00,34.00
391,31.00,33.00
392,30.00,35.00
393,30.00,34.00
394,28.00,36.00
395,30.00,33.00
396,30.00,32.00
397,30.00,34.00
398,33.00,34.00
399,30.00,35.00
400,30.00,33.00
401,28.00,31.00
402,28.00,32.00
403,29.00,28.00
404,30.00,37.00
405,29.00,36.00
406,29.00,36.00
407,29.00,34.00
408,30.00,38.00
409,30.00,36.00
410,31.00,33.30
411,31.00,36.00
412,30.00,36.00
413,28.00,32.00
414,28.00,30.00
415,30.00,31.00
416,29.00,31.00
417,30.00,31.00
418,32.00,31.00
419,30.00,29.00
420,29.00,29.00
421,30.00,33.00
422,30.00,33.00
423,29.00,31.00
424,26.00,33.00
425,28.00,34.00
426,31.00,32.00
427,32.00,32.00
428,30.00,32.00
429,30.60,30.00
430,32.00,32.00
431,32.00,32.00
432,32.00,32.00
433,31.00,32.00
434,32.00,32.00
435,32.00,29.00
436,32.00,34.00
437,32.35,35.00
438,33.00,34.00
439,31.00,34.00
440,32.00,33.00
441,32.00,35.00
442,32.00,35.00
443,32.00,36.00
444,33.00,37.00
445,32.00,36.00
446,33.00,36.00
447,33.00,36.00
448,34.00,36.00
449,33.00,34.00
450,36.00,37.00
451,34.00,33.00
452,32.00,35.00
453,32.00,34.45
454,32.00,34.00
455,33.00,32.00
456,29.00,35.00
457,30.00,33.00
458,12.00,22.00
459,27.00,10.00
460,29.00,11.00
461,20.00,10.00
462,19.00,20.00
463,11.00,12.00
464,11.00,20.00
465,16.00,22.00
466,20.00,26.00
467,23.15,24.00
468,25.00,25.00
469,26.00,25.00
470,26.00,25.00
471,27.00,24.00
472,28.00,26.00
473,28.00,31.10
474,28.00,31.00
475,28.00,32.00
476,30.00,32.00
477,28.00,32.00
478,26.00,31.00
479,30.00,31.00
480,27.00,31.00
481,29.00,31.00
482,29.00,31.00
483,29.00,30.00
484,31.00,33.00
485,29.00,34.00
486,30.00,34.00
487,31.55,34.00
488,31.00,34.00
489,31.00,34.00
490,31.00,32.00
491,29.00,30.00
492,36.00,32.50
493,31.00,32.00
494,30.00,31.10
495,30.00,30.80
496,30.00,32.00
497,28.00,30.15
498,27.00,31.00
499,18.00,22.00
500,19.00,18.00
501,17.00,15.00
502,17.00,15.00
503,14.00,19.00
504,13.00,23.00
505,21.00,25.15
506,26.00,27.00
507,28.00,28.15
508,28.90,27.00
509,30.00,29.00
510,32.00,32.00
511,31.00,31.00
512,29.35,32.00
513,27.00,31.00
514,28.00,33.00
515,29.00,30.00
516,30.00,30.00
517,29.00,31.00
518,28.00,31.00
519,30.00,32.00
520,31.00,33.00
521,31.00,33.45
522,31.00,32.00
523,30.00,29.00
524,31.00,29.00
525,28.00,30.00
526,30.00,32.00
527,28.00,31.00
528,33.00,35.85
529,32.00,39.00
530,32.00,37.00
531,31.00,39.00
532,32.00,38.00
533,32.00,36.00
534,33.00,36.00
535,33.00,37.00
536,32.00,37.00
537,32.00,37.00
538,33.00,37.00
539,34.00,37.00
540,32.00,38.90
541,32.00,37.00
542,31.65,37.00
543,31.00,35.00
544,32.00,39.00
545,30.00,41.00
546,32.00,41.00
547,30.00,40.00
548,30.00,36.00
549,31.00,39.00
550,30.00,37.00
551,30.00,34.00
552,31.00,34.00
553,27.00,31.00
554,16.00,18.00
555,26.00,13.00
556,16.00,21.00
557,27.00,21.00
558,14.00,12.00
559,13.00,16.00
560,17.00,22.00
561,24.00,29.00
562,24.00,27.00
563,28.00,31.00
564,33.00,31.00
565,35.00,34.00
566,36.00,36.00
567,36.00,34.00
568,39.00,36.00
569,38.00,36.00
570,39.00,35.00
571,40.00,38.00
572,41.00,39.00
573,41.00,39.00
574,42.00,39.55
575,41.00,40.00
576,43.00,41.00
577,41.00,41.00
578,41.00,41.00
579,42.50,43.00
580,43.00,42.00
581,40.00,41.00
582,41.00,41.00
583,39.00,40.00
584,40.00,41.00
585,40.00,43.00
586,39.00,40.00
587,39.00,40.00
588,37.00,38.00
589,40.00,41.00
590,41.00,40.35
591,39.00,40.00
592,38.00,40.00
593,40.00,40.00
594,39.00,40.00
595,39.00,40.00
596,38.00,38.00
597,40.00,38.00
598,38.00,39.00
599,39.00,39.00
600,38.00,40.00
601,38.00,40.00
602,38.00,40.85
603,37.00,40.00
604,37.00,37.00
605,37.00,39.00
606,36.75,40.00
607,37.25,38.00
608,36.00,34.00
609,36.00,35.00
610,37.00,36.00
611,38.00,39.00
612,37.00,43.00
613,35.00,37.00
614,35.00,38.00
615,34.00,37.00
616,33.00,34.00
617,33.00,37.00
618,33.00,37.00
619,30.85,37.00
620,32.00,38.00
621,35.00,41.00
622,36.00,40.00
623,35.00,40.00
624,35.00,40.00
625,35.00,39.00
626,36.00,40.00
627,35.00,40.00
628,36.00,40.00
629,37.00,39.00
630,37.00,41.00
631,38.00,41.00
632,38.10,41.20
633,38.00,42.00
634,37.00,40.00
635,38.00,42.00
636,38.00,41.00
637,38.65,41.00
638,38.00,41.00
639,38.00,41.00
640,39.00,40.00
641,39.00,40.00
642,39.00,39.75
643,37.00,41.00
644,36.00,39.00
645,36.00,38.00
646,37.00,40.00
647,36.00,41.00
648,37.00,40.00
649,36.00,38.00
650,36.00,37.60
651,36.00,36.00
652,35.00,36.00
653,35.00,38.00
654,35.00,37.00
655,34.00,37.00
656,35.00,37.30
657,34.00,37.00
658,34.00,37.00
659,34.00,36.90
660,33.00,38.00
661,33.00,38.00
662,34.00,37.00
663,32.00,38.00
664,32.00,37.00
665,34.00,37.50
666,34.00,37.00
667,35.00,37.00
668,34.00,36.00
669,34.00,36.00
670,35.00,38.00
671,37.00,37.00
672,36.00,37.00
673,36.00,37.00
674,35.00,39.00
675,34.00,38.00
676,34.00,39.00
677,35.00,37.00
678,33.00,37.00
679,32.00,37.00
680,34.00,38.00
681,33.00,36.00
682,33.00,34.00
683,34.00,34.00
684,34.00,35.00
685,33.00,36.00
686,34.00,35.00
687,34.00,34.00
688,33.00,34.00
689,34.00,35.00
690,32.00,34.00
691,32.00,34.00
692,33.00,34.00
693,34.00,34.00
694,34.00,35.00
695,34.00,35.00
696,34.00,35.00
697,34.00,35.00
698,34.00,35.00
699,34.00,35.00
700,34.00,35.65
701,34.00,36.00
702,34.00,36.00
703,33.00,36.00
704,34.00,36.00
705,33.00,36.35
706,34.00,37.00
707,35.00,37.00
708,36.00,36.00
709,35.00,37.00
710,35.00,37.00
711,28.00,30.00
712,15.40,15.00
713,30.00,19.00
714,28.00,17.00
715,27.00,16.00
716,21.00,13.00
717,12.00,10.00
718,12.00,17.00
719,21.00,22.00
720,28.00,29.00
721,32.00,29.00
722,32.00,29.00
723,34.00,31.00
724,37.00,33.00
725,37.00,35.75
726,37.00,36.00
727,38.00,39.00
728,39.00,38.00
729,39.00,36.00
730,38.00,38.00
731,38.00,38.00
732,39.00,36.00
733,37.00,36.00
734,38.00,38.00
735,40.00,41.00
736,41.00,42.00
737,41.00,42.00
738,44.00,42.00
739,39.00,42.00
740,42.00,41.00
741,41.00,41.00
742,41.00,38.00
743,41.00,43.00
744,39.00,40.00
745,41.00,40.00
746,42.00,44.00
747,42.00,44.00
748,42.00,45.00
749,41.00,43.00
750,41.00,43.00
751,41.00,45.00
752,41.00,43.00
753,41.00,43.00
754,40.00,43.00
755,40.00,43.00
756,41.00,43.00
757,41.00,42.00
758,41.00,41.00
759,40.00,36.00
760,41.00,41.00
761,40.00,41.00
762,40.00,37.00
763,39.00,40.00
764,37.00,38.00
765,38.00,38.00
766,36.00,38.00
767,37.00,37.00
768,36.00,35.75
769,39.00,36.00
770,37.00,35.10
771,37.00,35.10
772,36.00,36.00
773,35.00,36.00
774,34.00,35.00
775,34.00,35.40
776,34.40,36.00
777,35.00,40.00
778,36.00,39.00
779,33.00,40.00
780,35.00,36.00
781,34.20,40.00
782,33.00,38.90
783,35.00,40.00
784,33.00,38.40
785,33.00,39.00
786,34.00,37.00
787,33.00,36.00
788,34.00,37.00
789,33.00,36.00
790,34.35,36.00
791,36.00,38.00
792,30.00,36.00
793,31.00,37.00
794,32.00,38.00
795,27.00,39.00
796,27.00,38.00
797,27.00,38.00
798,27.00,36.80
799,30.00,34.55
800,31.00,37.00
801,31.00,36.45
802,31.00,36.00
803,33.00,35.00
804,33.00,33.00
805,33.00,33.00
806,35.00,33.00
807,32.00,37.00
808,34.00,37.00
809,33.00,38.00
810,35.00,39.00
811,35.00,39.00
812,35.00,39.00
813,36.00,40.00
814,36.00,39.00
815,36.00,39.75
816,34.60,39.40
817,30.00,41.00
818,33.00,40.00
819,32.00,38.00
820,32.00,37.00
821,32.00,38.00
822,33.00,38.00
823,31.00,38.00
824,32.00,37.00
825,36.20,35.00
826,33.00,35.00
827,34.00,35.00
828,32.00,39.00
829,32.50,38.00
830,32.00,38.00
831,31.00,38.00
832,30.00,38.00
833,32.00,38.00
834,31.00,34.00
835,17.00,25.00
836,12.00,12.00
837,13.00,12.00
838,11.00,18.00
839,16.00,23.00
840,24.00,26.00
841,28.00,28.00
842,29.00,28.00
843,33.00,30.00
844,35.00,33.00
845,38.00,37.00
846,34.00,39.00
847,35.00,41.00
848,33.00,41.00
849,36.00,37.00
850,34.00,39.00
851,34.00,40.00
852,34.00,42.00
853,35.00,42.00
854,35.00,43.00
855,36.00,38.00
856,30.00,42.00
857,36.00,43.00
858,38.20,41.00
859,37.20,42.00
860,37.00,40.00
861,38.00,40.00
862,38.00,39.00
863,37.00,41.00
864,35.00,43.00
865,35.00,40.00
866,37.00,42.00
867,33.00,41.00
868,33.00,38.00
869,37.00,43.00
870,41.00,42.00
871,40.00,42.00
872,40.00,42.00
873,41.00,42.00
874,40.00,40.00
875,41.00,41.00
876,40.00,42.00
877,37.00,43.00
878,37.00,43.00
879,41.00,42.00
880,41.00,41.00
881,42.00,42.00
882,42.00,42.00
883,42.00,42.00
884,41.00,42.00
885,41.00,42.00
886,40.00,42.00
887,40.00,42.00
888,39.00,42.00
889,40.00,41.00
890,37.00,40.00
891,36.00,42.00
892,40.00,41.00
893,39.00,41.65
894,39.00,42.00
895,40.00,42.00
896,39.00,42.90
897,38.00,42.00
898,37.00,44.00
899,37.00,44.00
900,35.00,39.85
901,40.00,43.00
902,40.00,43.00
903,40.00,42.00
904,40.00,42.00
905,41.00,42.00
906,38.00,41.00
907,39.00,42.00
908,37.00,43.00
909,37.00,41.00
910,39.00,41.00
911,39.00,40.00
912,36.00,42.00
913,36.50,41.00
914,39.00,41.00
915,38.00,40.00
916,39.00,41.00
917,38.00,40.75
918,34.00,41.00
919,33.00,41.00
920,33.00,40.00
921,36.00,40.00
922,36.00,40.00
923,40.00,40.00
924,34.00,39.00
925,36.00,39.00
926,37.00,39.00
927,36.00,38.00
928,37.00,37.00
929,39.00,39.00
930,37.00,39.00
931,39.00,39.00
932,36.80,39.00
933,41.00,42.00
934,41.00,41.00
935,42.00,41.00
936,41.00,38.80
937,39.00,40.00
938,26.70,25.00
939,13.00,16.00
940,21.00,10.00
941,25.00,12.00
942,24.00,12.00
943,29.00,13.00
944,28.00,14.00
945,30.00,18.00
946,29.00,13.00
947,17.25,11.00
948,14.00,11.85
949,11.00,11.00
950,20.00,20.00
951,27.00,24.00
952,28.00,26.35
953,31.00,30.00
954,32.00,31.00
955,32.00,34.00
956,34.00,35.15
957,34.00,35.00
958,34.00,36.00
959,34.00,36.00
960,19.00,21.00
961,19.00,20.90
962,19.00,20.00
963,10.00,18.00
964,17.00,20.00
965,0.00,17.00
966,15.00,18.00
967,22.00,26.00
968,23.00,31.80
969,29.00,35.00
970,29.00,35.00
971,30.00,37.10
972,26.00,39.00
973,31.00,42.00
974,36.00,42.00
975,35.00,42.00
976,39.00,42.00
977,38.00,41.00
978,39.00,41.00
979,37.00,43.00
980,27.00,43.00
981,27.00,44.00
982,27.00,44.00
983,24.00,36.00
984,15.00,17.00
985,11.00,12.00
986,14.00,16.00
987,15.05,15.00
988,9.00,12.00
989,11.00,14.00
990,12.00,11.00
991,22.00,16.00
992,29.00,21.00
993,33.00,25.00
994,32.00,31.00
995,30.00,34.00
996,32.00,34.00
997,32.00,33.00
998,33.00,36.00
999,33.00,34.00
1000,34.00,34.00
1001,34.00,35.25
