frame,left_opening,right_opening
0,47.00,42.65
1,47.00,43.00
2,47.00,45.00
3,39.00,39.00
4,15.00,18.00
5,25.30,26.00
6,35.00,40.00
7,36.00,43.00
8,43.70,39.00
9,43.00,45.00
10,47.00,42.00
11,44.00,35.00
12,24.00,24.00
13,19.00,25.00
14,43.00,44.00
15,49.00,47.00
16,50.00,48.00
17,49.00,46.00
18,49.00,47.00
19,48.00,47.00
20,49.00,46.00
21,43.00,44.00
22,49.00,41.00
23,43.00,47.00
24,48.00,42.35
25,36.00,47.00
26,44.00,43.00
27,45.00,45.00
28,48.00,38.00
29,44.00,41.00
30,41.35,41.00
31,48.00,47.00
32,47.00,45.00
33,47.00,45.00
34,43.00,44.00
35,43.00,46.00
36,46.00,45.00
37,43.00,44.00
38,48.00,42.00
39,43.00,41.00
40,46.00,43.00
41,32.00,48.00
42,32.00,48.00
43,43.00,47.00
44,28.00,28.00
45,18.00,19.00
46,24.00,37.00
47,28.00,45.00
48,38.00,41.00
49,45.00,46.85
50,44.00,41.00
51,42.00,44.00
52,43.00,45.00
53,37.00,43.00
54,43.00,39.00
55,47.00,43.00
56,47.00,45.00
57,45.00,45.00
58,48.00,42.00
59,46.00,48.00
60,48.00,47.00
61,48.00,43.00
62,49.00,39.00
63,49.00,45.00
64,33.00,48.00
65,46.00,44.00
66,48.00,44.00
67,22.00,38.00
68,37.00,44.00
69,46.00,41.00
70,18.00,18.00
71,20.00,24.00
72,36.40,40.00
73,45.00,37.00
74,31.00,41.00
75,43.00,38.00
76,33.00,41.00
77,34.00,37.00
78,17.00,23.00
79,31.00,43.00
80,41.00,39.00
81,46.00,40.00
82,46.00,44.00
83,41.00,40.00
84,44.00,35.00
85,28.00,41.00
86,43.50,40.00
87,40.00,42.00
88,30.00,41.00
89,47.00,44.00
90,47.65,42.00
91,48.00,43.00
92,49.00,43.00
93,50.00,42.85
94,47.00,48.00
95,49.00,48.00
96,49.00,49.00
97,50.00,47.00
98,48.00,41.00
99,47.00,49.00
100,50.00,50.00
101,47.00,49.00
102,48.00,49.00
103,45.85,48.00
