frame,left_opening,right_opening
0,27.70,30.00
1,31.00,34.00
2,34.00,38.00
3,37.00,39.00
4,38.00,40.00
5,40.00,41.15
6,40.00,41.00
7,42.00,42.00
8,41.00,43.00
9,43.00,42.00
10,43.00,43.00
11,43.00,43.00
12,43.00,43.00
13,44.00,43.00
14,43.00,43.00
15,43.00,45.00
16,44.00,46.00
17,44.00,46.00
18,44.00,45.00
19,44.00,46.00
20,44.00,47.00
21,45.00,46.00
22,45.00,47.00
23,44.00,46.00
24,44.00,47.00
25,44.00,47.00
26,45.00,48.00
27,44.00,46.00
28,45.00,48.00
29,44.00,47.00
30,44.00,48.00
31,45.00,48.00
32,45.00,48.40
33,44.00,48.00
34,45.00,48.00
35,44.00,48.00
36,43.00,48.00
37,44.00,48.00
38,43.00,46.00
39,43.00,47.00
40,43.00,47.00
41,43.00,47.00
42,42.00,47.00
43,43.00,48.00
44,44.00,48.00
45,43.00,48.00
46,43.00,48.00
47,43.00,48.00
48,44.00,48.00
49,43.00,47.85
50,43.00,46.00
51,44.00,47.00
52,43.30,47.00
53,44.00,48.00
54,45.00,48.00
55,44.00,48.00
56,35.00,38.00
57,24.00,45.00
58,27.00,28.00
59,31.00,29.30
60,24.00,30.00
61,26.00,30.00
62,39.00,35.00
63,35.00,38.00
64,37.00,39.00
65,39.00,41.00
66,38.00,41.00
67,40.00,41.00
68,41.00,43.00
69,43.00,43.00
70,43.00,44.00
71,44.00,46.00
72,43.00,46.00
73,43.00,45.00
74,43.00,46.00
75,44.00,46.00
76,43.00,47.00
77,44.00,46.00
78,44.00,46.00
79,44.00,46.00
80,45.00,47.00
81,45.00,48.00
82,45.00,49.00
83,44.00,47.00
84,45.40,49.00
85,45.00,47.00
86,44.00,48.00
87,46.00,48.00
88,46.00,48.00
89,45.00,50.00
90,46.00,50.00
91,46.00,48.00
92,47.00,48.00
93,47.00,49.00
94,47.00,51.00
95,46.00,49.00
96,47.00,50.00
97,47.35,51.00
98,46.00,51.00
99,48.00,50.00
100,47.00,50.00
101,47.25,50.00
102,47.00,50.00
103,46.00,48.00
104,47.00,50.00
105,47.00,50.00
106,47.00,50.00
107,47.00,50.00
108,47.00,50.00
109,47.00,50.00
110,47.00,51.00
111,47.00,50.00
112,47.00,50.00
113,47.00,52.00
114,47.00,50.00
115,48.00,51.00
116,47.00,51.00
117,47.00,51.00
118,47.00,51.00
119,47.00,53.00
120,48.00,52.00
121,48.00,51.00
122,47.00,51.00
123,49.00,51.00
124,47.00,52.00
